# report v0.1.0 (Mar 6, 2023)
# Database: MetaSBT-Viruses
# Timestamp: 2023-03-30 17:10:30.520239
# Cluster	Lineage	MAGs	Reference genomes	Bloom Filter Density	Mean completeness	Mean contamination	Mean strain heterogeneity
MSBT2441	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Sobelivirales|f__Solemoviridae|g__Polerovirus|s__Wheat_leaf_yellowing_associated_virus	0	1	0.000564	0.0	0.0	0.0
MSBT1549	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Sobelivirales|f__Solemoviridae|g__Polerovirus|s__Pepper_vein_yellows_virus	0	3	0.001547	0.0	0.0	0.0
MSBT656	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Sobelivirales|f__Solemoviridae|g__Polerovirus|s__Cucurbit_aphid_borne_yellows_virus	0	1	0.000486	0.0	0.0	0.0
MSBT2138	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Sobelivirales|f__Solemoviridae|g__Polerovirus|s__Barley_virus_G	0	1	0.000639	0.0	0.0	0.0
MSBT1428	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Sobelivirales|f__Solemoviridae|g__Polerovirus|s__Suakwa_aphid_borne_yellows_virus	0	1	0.000643	0.0	0.0	0.0
MSBT2314	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Sobelivirales|f__Solemoviridae|g__Polerovirus|s__Tobacco_virus_2	0	1	0.000572	0.0	0.0	0.0
MSBT2819	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Sobelivirales|f__Solemoviridae|g__Polerovirus|s__Pepper_vein_yellows_virus_2	0	1	0.000682	0.0	0.0	0.0
MSBT740	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Sobelivirales|f__Solemoviridae|g__Polerovirus|s__Turnip_yellows_virus	0	2	0.00114	0.0	0.0	0.0
MSBT1386	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Sobelivirales|f__Solemoviridae|g__Polerovirus|s__Wheat_yellow_dwarf_virus_GPV	0	1	0.000654	0.0	0.0	0.0
MSBT1097	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Sobelivirales|f__Solemoviridae|g__Polerovirus|s__Cotton_leafroll_dwarf_virus	0	1	0.000743	0.0	0.0	0.0
MSBT1485	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Sobelivirales|f__Solemoviridae|g__Polerovirus|s__Pepper_yellows_virus	0	2	0.000911	0.0	0.0	0.0
MSBT2289	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Sobelivirales|f__Solemoviridae|g__Polerovirus|s__African_eggplant_yellowing_virus	0	1	0.000664	0.0	0.0	0.0
MSBT739	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Sobelivirales|f__Solemoviridae|g__Polerovirus|s__Beet_chlorosis_virus	0	1	0.000654	0.0	0.0	0.0
MSBT2295	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Sobelivirales|f__Solemoviridae|g__Polerovirus|s__Pepper_vein_yellows_virus_5	0	1	0.0007	0.0	0.0	0.0
MSBT2009	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Sobelivirales|f__Solemoviridae|g__Polerovirus|s__Sauropus_yellowing_virus	0	1	0.00055	0.0	0.0	0.0
MSBT2217	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Sobelivirales|f__Solemoviridae|g__Polerovirus|s__Cowpea_polerovirus_1	0	1	0.000722	0.0	0.0	0.0
MSBT2216	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Sobelivirales|f__Solemoviridae|g__Polerovirus|s__White_clover_mottle_virus	0	1	0.00085	0.0	0.0	0.0
MSBT1914	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Sobelivirales|f__Solemoviridae|g__Polerovirus|s__Pepo_aphid_borne_yellows_virus	0	2	0.000775	0.0	0.0	0.0
MSBT2632	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Sobelivirales|f__Solemoviridae|g__Polerovirus|s__Cereal_yellow_dwarf_virus_RPV	0	1	0.000572	0.0	0.0	0.0
MSBT972	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Sobelivirales|f__Solemoviridae|g__Polerovirus|s__Cereal_yellow_dwarf_virus_RPS	0	1	0.000572	0.0	0.0	0.0
MSBT2102	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Sobelivirales|f__Solemoviridae|g__Polerovirus|s__Phasey_bean_mild_yellows_virus	0	1	0.000575	0.0	0.0	0.0
MSBT779	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Sobelivirales|f__Solemoviridae|g__Polerovirus|s__Beet_mild_yellowing_virus	0	1	0.000489	0.0	0.0	0.0
MSBT1115	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Sobelivirales|f__Solemoviridae|g__Polerovirus|s__Chickpea_chlorotic_stunt_virus	0	1	0.000547	0.0	0.0	0.0
MSBT160	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Sobelivirales|f__Solemoviridae|g__Polerovirus|s__Beet_western_yellows_virus	0	1	0.000575	0.0	0.0	0.0
MSBT1313	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Sobelivirales|f__Solemoviridae|g__Polerovirus|s__Melon_aphid_borne_yellows_virus	0	1	0.000614	0.0	0.0	0.0
MSBT1915	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Sobelivirales|f__Solemoviridae|g__Polerovirus|s__Luffa_aphid_borne_yellows_virus	0	1	0.000597	0.0	0.0	0.0
MSBT580	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Sobelivirales|f__Solemoviridae|g__Polerovirus|s__Carrot_red_leaf_virus	0	1	0.000611	0.0	0.0	0.0
MSBT662	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Sobelivirales|f__Solemoviridae|g__Polerovirus|s__Sugarcane_yellow_leaf_virus	0	1	0.000618	0.0	0.0	0.0
MSBT1994	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Sobelivirales|f__Solemoviridae|g__Polerovirus|s__Strawberry_polerovirus_1	0	1	0.000522	0.0	0.0	0.0
MSBT875	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Sobelivirales|f__Solemoviridae|g__Polerovirus|s__Tobacco_vein_distorting_virus	0	1	0.000482	0.0	0.0	0.0
MSBT161	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Sobelivirales|f__Solemoviridae|g__Polerovirus|s__Potato_leafroll_virus	0	2	0.000793	0.0	0.0	0.0
MSBT2711	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Sobelivirales|f__Solemoviridae|g__Polerovirus|s__Faba_bean_polerovirus_1	0	1	0.000661	0.0	0.0	0.0
MSBT2218	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Sobelivirales|f__Solemoviridae|g__Polerovirus|s__Cowpea_polerovirus_2	0	1	0.000618	0.0	0.0	0.0
MSBT2633	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Sobelivirales|f__Solemoviridae|g__Polerovirus|s__Maize_yellow_dwarf_virus_RMV	0	1	0.000636	0.0	0.0	0.0
MSBT2787	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Sobelivirales|f__Solemoviridae|g__Polerovirus|s__Pumpkin_polerovirus	0	1	0.000793	0.0	0.0	0.0
MSBT415	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Sobelivirales|f__Solemoviridae|g__Sobemovirus|s__Cocksfoot_mottle_virus	0	2	0.000411	0.0	0.0	0.0
MSBT1204	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Sobelivirales|f__Solemoviridae|g__Sobemovirus|s__Sowbane_mosaic_virus	0	1	0.000389	0.0	0.0	0.0
MSBT718	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Sobelivirales|f__Solemoviridae|g__Sobemovirus|s__Ryegrass_mottle_virus	0	2	0.000339	0.0	0.0	0.0
MSBT275	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Sobelivirales|f__Solemoviridae|g__Sobemovirus|s__Subterranean_clover_mottle_virus	0	1	0.000347	0.0	0.0	0.0
MSBT1349	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Sobelivirales|f__Solemoviridae|g__Sobemovirus|s__Imperata_yellow_mottle_virus	0	1	0.000364	0.0	0.0	0.0
MSBT276	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Sobelivirales|f__Solemoviridae|g__Sobemovirus|s__Velvet_tobacco_mottle_virus	0	1	0.000282	0.0	0.0	0.0
MSBT274	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Sobelivirales|f__Solemoviridae|g__Sobemovirus|s__Solanum_nodiflorum_mottle_virus	0	1	0.000339	0.0	0.0	0.0
MSBT884	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Sobelivirales|f__Solemoviridae|g__Sobemovirus|s__Southern_cowpea_mosaic_virus	0	1	0.000257	0.0	0.0	0.0
MSBT1466	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Sobelivirales|f__Solemoviridae|g__Sobemovirus|s__Papaya_lethal_yellowing_virus	0	1	0.000375	0.0	0.0	0.0
MSBT2866	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Sobelivirales|f__Solemoviridae|g__Sobemovirus|s__Physalis_rugose_mosaic_virus	0	1	0.000372	0.0	0.0	0.0
MSBT927	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Sobelivirales|f__Solemoviridae|g__Sobemovirus|s__Turnip_rosette_virus	0	2	0.000354	0.0	0.0	0.0
MSBT1666	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Sobelivirales|f__Solemoviridae|g__Sobemovirus|s__Artemisia_virus_A	0	1	0.000279	0.0	0.0	0.0
MSBT2020	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Sobelivirales|f__Solemoviridae|g__Sobemovirus|s__Cymbidium_chlorotic_mosaic_virus	0	1	0.000314	0.0	0.0	0.0
MSBT170	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Sobelivirales|f__Solemoviridae|g__Sobemovirus|s__Southern_bean_mosaic_virus	0	2	0.000486	0.0	0.0	0.0
MSBT1631	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Sobelivirales|f__Solemoviridae|g__Sobemovirus|s__Soybean_yellow_common_mosaic_virus	0	1	0.000307	0.0	0.0	0.0
MSBT273	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Sobelivirales|f__Solemoviridae|g__Sobemovirus|s__Lucerne_transient_streak_virus	0	2	0.000464	0.0	0.0	0.0
MSBT325	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Sobelivirales|f__Solemoviridae|g__Sobemovirus|s__Rice_yellow_mottle_virus	0	2	0.000418	0.0	0.0	0.0
MSBT281	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Sobelivirales|f__Solemoviridae|g__Sobemovirus|s__Sesbania_mosaic_virus	0	1	0.000296	0.0	0.0	0.0
MSBT2083	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Sobelivirales|f__Solemoviridae|g__Sobemovirus|s__Blueberry_shoestring_virus	0	1	0.000275	0.0	0.0	0.0
MSBT1901	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Sobelivirales|f__Solemoviridae|g__Sobemovirus|s__Rottboellia_yellow_mottle_virus	0	1	0.000336	0.0	0.0	0.0
MSBT2459	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Sobelivirales|f__Alvernaviridae|g__Dinornavirus|s__Heterocapsa_circularisquama_RNA_virus_01	0	1	0.000361	0.0	0.0	0.0
MSBT332	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Sobelivirales|f__Barnaviridae|g__Barnavirus|s__Mushroom_bacilliform_virus	0	1	0.000218	0.0	0.0	0.0
MSBT1481	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Nidovirales|f__Coronaviridae|g__Gammacoronavirus|s__Beluga_whale_coronavirus_SW1	0	1	0.016922	0.0	0.0	0.0
MSBT2843	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Nidovirales|f__Coronaviridae|g__Gammacoronavirus|s__Canada_goose_coronavirus	0	1	0.015564	0.0	0.0	0.0
MSBT1529	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Nidovirales|f__Coronaviridae|g__Betacoronavirus|s__Bat_coronavirus_BM48_31_BGR_2008	0	1	0.014928	0.0	0.0	0.0
MSBT1060	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Nidovirales|f__Coronaviridae|g__Betacoronavirus|s__Human_coronavirus_HKU1	0	1	0.019862	0.0	0.0	0.0
MSBT1681	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Nidovirales|f__Coronaviridae|g__Betacoronavirus|s__Rabbit_coronavirus_HKU14	0	1	0.017461	0.0	0.0	0.0
MSBT2208	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Nidovirales|f__Coronaviridae|g__Alphacoronavirus|s__Alphacoronavirus_sp	0	3	0.037069	0.0	0.0	0.0
MSBT1948	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Nidovirales|f__Coronaviridae|g__Alphacoronavirus|s__Lucheng_Rn_rat_coronavirus	0	1	0.014282	0.0	0.0	0.0
MSBT1949	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Nidovirales|f__Coronaviridae|g__Alphacoronavirus|s__Wencheng_Sm_shrew_coronavirus	0	2	0.018326	0.0	0.0	0.0
MSBT2294	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Nidovirales|f__Coronaviridae|g__Alphacoronavirus|s__Coronavirus_AcCoV_JC34	0	1	0.014414	0.0	0.0	0.0
MSBT1478	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Nidovirales|f__Coronaviridae|g__Alphacoronavirus|s__Rhinolophus_bat_coronavirus_HKU2	0	1	0.014385	0.0	0.0	0.0
MSBT293	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Nidovirales|f__Coronaviridae|g__Alphacoronavirus|s__Porcine_epidemic_diarrhea_virus	0	44	0.019119	0.0	0.0	0.0
MSBT1479	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Nidovirales|f__Coronaviridae|g__Alphacoronavirus|s__Scotophilus_bat_coronavirus_512	0	1	0.014764	0.0	0.0	0.0
MSBT104	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Nidovirales|f__Coronaviridae|g__Alphacoronavirus|s__Human_coronavirus_229E	0	2	0.022384	0.0	0.0	0.0
MSBT2939	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Nidovirales|f__Coronaviridae|g__Alphacoronavirus|s__Sorex_araneus_coronavirus_T14	0	1	0.016064	0.0	0.0	0.0
MSBT1943	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Nidovirales|f__Coronaviridae|g__Alphacoronavirus|s__BtRf_AlphaCoV_YN2012	0	1	0.014975	0.0	0.0	0.0
MSBT2748	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Nidovirales|f__Coronaviridae|g__Alphacoronavirus|s__Bat_alphacoronavirus	0	2	0.026385	0.0	0.0	0.0
MSBT1480	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Nidovirales|f__Coronaviridae|g__Alphacoronavirus|s__Miniopterus_bat_coronavirus_HKU8	0	1	0.014707	0.0	0.0	0.0
MSBT2763	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Nidovirales|f__Coronaviridae|g__Alphacoronavirus|s__Alphacoronavirus_Bat_CoV_P_kuhlii_Italy_3398_19_2015	0	1	0.015239	0.0	0.0	0.0
MSBT1679	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Nidovirales|f__Coronaviridae|g__Deltacoronavirus|s__White_eye_coronavirus_HKU16	0	1	0.012335	0.0	0.0	0.0
MSBT1678	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Nidovirales|f__Coronaviridae|g__Deltacoronavirus|s__Sparrow_coronavirus_HKU17	0	1	0.010849	0.0	0.0	0.0
MSBT1677	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Nidovirales|f__Coronaviridae|g__Deltacoronavirus|s__Night_heron_coronavirus_HKU19	0	1	0.013271	0.0	0.0	0.0
MSBT1675	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Nidovirales|f__Coronaviridae|g__Deltacoronavirus|s__Common_moorhen_coronavirus_HKU21	0	1	0.015068	0.0	0.0	0.0
MSBT1387	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Nidovirales|f__Coronaviridae|g__Deltacoronavirus|s__Thrush_coronavirus_HKU12_600	0	1	0.014032	0.0	0.0	0.0
MSBT1680	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Nidovirales|f__Coronaviridae|g__Deltacoronavirus|s__Wigeon_coronavirus_HKU20	0	1	0.012792	0.0	0.0	0.0
MSBT1676	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Nidovirales|f__Coronaviridae|g__Deltacoronavirus|s__Magpie_robin_coronavirus_HKU18	0	1	0.010581	0.0	0.0	0.0
MSBT2781	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Nidovirales|f__Medioniviridae|g__Bolenivirus|s__Botrylloides_leachii_nidovirus	0	1	0.010874	0.0	0.0	0.0
MSBT664	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Nidovirales|f__Roniviridae|g__Okavirus|s__Yellow_head_virus	0	2	0.021055	0.0	0.0	0.0
MSBT666	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Nidovirales|f__Roniviridae|g__Okavirus|s__Gill_associated_virus	0	1	0.011163	0.0	0.0	0.0
MSBT2556	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Nidovirales|f__Tobaniviridae|g__Torovirus|s__Hainan_hebius_popei_torovirus	0	1	0.019976	0.0	0.0	0.0
MSBT2144	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Nidovirales|f__Tobaniviridae|g__Torovirus|s__Goat_torovirus	0	1	0.016282	0.0	0.0	0.0
MSBT985	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Nidovirales|f__Tobaniviridae|g__Torovirus|s__Porcine_torovirus	0	2	0.02697	0.0	0.0	0.0
MSBT2555	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Nidovirales|f__Tobaniviridae|g__Torovirus|s__Guangdong_red_banded_snake_torovirus	0	1	0.015418	0.0	0.0	0.0
MSBT2374	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Nidovirales|f__Tobaniviridae|g__Pregotovirus|s__Ball_python_nidovirus_1	0	1	0.018547	0.0	0.0	0.0
MSBT1250	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Nidovirales|f__Tobaniviridae|g__Bafinivirus|s__White_bream_virus	0	1	0.014214	0.0	0.0	0.0
MSBT2779	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Nidovirales|f__Arteriviridae|g__Epsilonarterivirus|s__Epsilonarterivirus_zamalb	0	1	0.003637	0.0	0.0	0.0
MSBT1643	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Stellavirales|f__Astroviridae|g__Mamastrovirus|s__Porcine_astrovirus_2	0	1	0.000789	0.0	0.0	0.0
MSBT2285	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Stellavirales|f__Astroviridae|g__Mamastrovirus|s__Qinghai_Himalayan_marmot_astrovirus_2	0	1	0.000932	0.0	0.0	0.0
MSBT1644	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Stellavirales|f__Astroviridae|g__Mamastrovirus|s__Porcine_astrovirus_4	0	1	0.001029	0.0	0.0	0.0
MSBT1594	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Stellavirales|f__Astroviridae|g__Mamastrovirus|s__Bovine_astrovirus_B18_HK	0	1	0.000772	0.0	0.0	0.0
MSBT1593	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Stellavirales|f__Astroviridae|g__Mamastrovirus|s__Bovine_astrovirus_B170_HK	0	1	0.000672	0.0	0.0	0.0
MSBT2220	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Stellavirales|f__Astroviridae|g__Mamastrovirus|s__Rodent_astrovirus	0	1	0.000911	0.0	0.0	0.0
MSBT1750	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Stellavirales|f__Astroviridae|g__Mamastrovirus|s__Mamastrovirus_2	0	2	0.001915	0.0	0.0	0.0
MSBT1772	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Stellavirales|f__Astroviridae|g__Mamastrovirus|s__Porcine_astrovirus_3	0	1	0.000775	0.0	0.0	0.0
MSBT1904	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Stellavirales|f__Astroviridae|g__Mamastrovirus|s__Bovine_astrovirus	0	1	0.000757	0.0	0.0	0.0
MSBT1751	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Stellavirales|f__Astroviridae|g__Mamastrovirus|s__Mamastrovirus_8	0	1	0.000868	0.0	0.0	0.0
MSBT1595	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Stellavirales|f__Astroviridae|g__Mamastrovirus|s__Bovine_astrovirus_B76_2_HK	0	1	0.000904	0.0	0.0	0.0
MSBT1752	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Stellavirales|f__Astroviridae|g__Mamastrovirus|s__Mamastrovirus_10	0	1	0.000786	0.0	0.0	0.0
MSBT1871	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Stellavirales|f__Astroviridae|g__Mamastrovirus|s__Feline_astrovirus_2	0	1	0.000839	0.0	0.0	0.0
MSBT1965	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Stellavirales|f__Astroviridae|g__Mamastrovirus|s__Burkina_Faso_astrovirus	0	1	0.001082	0.0	0.0	0.0
MSBT1753	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Stellavirales|f__Astroviridae|g__Mamastrovirus|s__Mamastrovirus_13	0	3	0.001575	0.0	0.0	0.0
MSBT1669	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Stellavirales|f__Astroviridae|g__Mamastrovirus|s__Astrovirus_wild_boar_WBAstV_1_2011_HUN	0	1	0.001061	0.0	0.0	0.0
MSBT1385	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Stellavirales|f__Astroviridae|g__Mamastrovirus|s__Astrovirus_MLB1	0	1	0.001022	0.0	0.0	0.0
MSBT1596	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Stellavirales|f__Astroviridae|g__Mamastrovirus|s__Bovine_astrovirus_B76_HK	0	1	0.000707	0.0	0.0	0.0
MSBT1682	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Stellavirales|f__Astroviridae|g__Mamastrovirus|s__Rabbit_astrovirus_TN_2208_2010	0	1	0.0011	0.0	0.0	0.0
MSBT2057	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Stellavirales|f__Astroviridae|g__Mamastrovirus|s__Dromedary_astrovirus	0	1	0.000736	0.0	0.0	0.0
MSBT2284	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Stellavirales|f__Astroviridae|g__Mamastrovirus|s__Qinghai_Himalayan_marmot_astrovirus_1	0	1	0.001093	0.0	0.0	0.0
MSBT1673	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Stellavirales|f__Astroviridae|g__Mamastrovirus|s__Canine_astrovirus	0	1	0.001007	0.0	0.0	0.0
MSBT1855	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Stellavirales|f__Astroviridae|g__Avastrovirus|s__Goose_astrovirus	0	1	0.001365	0.0	0.0	0.0
MSBT2186	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Patatavirales|f__Potyviridae|g__Ipomovirus|s__Coccinia_mottle_virus	0	1	0.002476	0.0	0.0	0.0
MSBT418	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Patatavirales|f__Potyviridae|g__Ipomovirus|s__Sweet_potato_mild_mottle_virus	0	1	0.002322	0.0	0.0	0.0
MSBT755	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Patatavirales|f__Potyviridae|g__Ipomovirus|s__Cassava_brown_streak_virus	0	1	0.002029	0.0	0.0	0.0
MSBT1235	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Patatavirales|f__Potyviridae|g__Ipomovirus|s__Squash_vein_yellowing_virus	0	1	0.002233	0.0	0.0	0.0
MSBT834	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Patatavirales|f__Potyviridae|g__Ipomovirus|s__Tomato_mild_mottle_virus	0	2	0.003683	0.0	0.0	0.0
MSBT753	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Patatavirales|f__Potyviridae|g__Ipomovirus|s__Cucumber_vein_yellowing_virus	0	1	0.002329	0.0	0.0	0.0
MSBT454	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Patatavirales|f__Potyviridae|g__Macluravirus|s__Artichoke_latent_virus	0	1	0.001432	0.0	0.0	0.0
MSBT690	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Patatavirales|f__Potyviridae|g__Macluravirus|s__Cardamom_mosaic_virus	0	1	0.001729	0.0	0.0	0.0
MSBT729	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Patatavirales|f__Potyviridae|g__Macluravirus|s__Chinese_yam_necrotic_mosaic_virus	0	1	0.001793	0.0	0.0	0.0
MSBT2698	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Patatavirales|f__Potyviridae|g__Macluravirus|s__Alpinia_oxyphylla_mosaic_virus	0	1	0.001925	0.0	0.0	0.0
MSBT2386	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Patatavirales|f__Potyviridae|g__Macluravirus|s__Broad_leafed_dock_virus_A	0	1	0.001472	0.0	0.0	0.0
MSBT2688	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Patatavirales|f__Potyviridae|g__Macluravirus|s__Yam_chlorotic_necrosis_virus	0	1	0.001583	0.0	0.0	0.0
MSBT2729	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Patatavirales|f__Potyviridae|g__Arepavirus|s__Areca_palm_necrotic_spindle_spot_virus	0	1	0.002265	0.0	0.0	0.0
MSBT2730	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Patatavirales|f__Potyviridae|g__Arepavirus|s__Areca_palm_necrotic_ringspot_virus	0	1	0.002461	0.0	0.0	0.0
MSBT2764	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Patatavirales|f__Potyviridae|g__Celavirus|s__Celery_latent_virus	0	1	0.00299	0.0	0.0	0.0
MSBT1107	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Patatavirales|f__Potyviridae|g__Brambyvirus|s__Blackberry_virus_Y	0	1	0.002293	0.0	0.0	0.0
MSBT421	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Patatavirales|f__Potyviridae|g__Rymovirus|s__Hordeum_mosaic_virus	0	1	0.00175	0.0	0.0	0.0
MSBT414	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Patatavirales|f__Potyviridae|g__Rymovirus|s__Ryegrass_mosaic_virus	0	1	0.00164	0.0	0.0	0.0
